1,125.19
2,139.24
3,146.58
4,148.7
5,148.65
6,148.99
7,149.84
8,149.12
9,147.92
10,147.75
11,147.44
12,147.43
13,147.43
14,147.22
15,147.01
16,147.49
17,147.49
18,148.04
19,148.04
20,147.91
21,147.41
22,147.41
23,147.67
24,147.67
25,147.39
26,147.39
27,148.04
28,148.04
29,148.89
30,148.89
31,148.77
32,148.77
33,148.62
34,148.62
35,148.48
36,148.48
37,148.76
38,148.76
39,148.61
40,148.61
41,148.61
42,148.2
43,148.2
44,147.98
45,147.98
46,147.78
47,147.78
48,147.78
49,147
50,147
51,147.3
52,147.3
53,147.3
54,147.19
55,147.19
56,146.59
57,146.59
58,146.59
59,146.54
60,146.54
61,146.54
62,146.65
63,146.65
64,146.61
65,146.61
66,146.61
67,145.71
68,145.71
69,145.71
70,144.8
71,144.8
72,144.8
73,144.23
74,144.23
75,144.23
76,144
77,144
78,144
79,143.41
80,143.41
81,143.41
82,142.31
83,142.31
84,142.31
85,141.48
86,141.48
87,141.48
88,140.76
89,140.76
90,140.76
